RowNumber,CustomerId,Surname,CreditScore,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age,Geography_Germany,Geography_Spain,churn_predicted
1932,15652693,Greco,-0.8021731047424093,0,-0.35020386455104724,0.8433966427802109,1,0,0,0.8646583273963055,1,26,False,False,1
1941,15659651,Ross,-1.2367376846041016,0,0.6871298574603482,0.6501706133306163,1,1,0,0.32026800985628984,1,31,True,False,1
1946,15607347,Olisaemeka,0.8636577847274112,1,-0.004425957213915414,0.8585776805329811,1,0,0,0.3791509920354525,1,22,False,False,1
1951,15615456,Aleksandrova,0.3049318963338068,0,1.7244635794717436,0.7584090517147388,1,1,0,-0.31845172458753507,1,37,False,False,1
1952,15589793,Onwuamaeze,-0.4814230577016364,1,1.03290776479748,1.0893283004232557,1,1,0,1.580811803928145,1,53,False,False,1
1956,15779176,Dike,-0.8849473104303507,0,-0.695981771888179,0.5193160011374235,3,0,1,0.6222700895670097,1,58,True,False,1
1957,15605286,Moyes,-0.8849473104303507,1,-0.35020386455104724,0.6782265481469265,2,1,1,0.48749124852771625,1,55,False,False,1
1963,15692416,Aikenhead,-3.026729882605834,0,1.03290776479748,1.0747213537086966,3,1,0,0.7280578146366014,1,52,False,True,1
1965,15738318,Kung,1.5465449816529278,0,-0.004425957213915414,0.34103316714559484,1,1,0,-0.025215614053755376,1,40,False,False,1
1978,15585901,Johnson,0.6877625976405357,1,-1.3875375865624426,-1.2258476714090278,3,0,0,1.2986088404913814,1,35,False,True,1
1986,15627876,Pavlova,0.7084561490625211,0,1.378685672134612,0.6396050623780726,1,1,0,-0.6440698062406922,1,47,False,True,1
1988,15758606,Yamamoto,0.9050448875713819,1,-0.35020386455104724,-1.2258476714090278,1,0,1,-0.7714664947841288,1,54,False,False,1
1989,15657107,Angelo,-0.905640861852336,0,1.03290776479748,0.4757773983802037,1,1,0,1.09646796660865,1,46,False,True,1
1994,15787189,Tai,1.7948675987167517,1,1.03290776479748,0.9257944133302005,3,0,0,0.9208505355966945,1,60,True,False,1
1995,15666055,Rowe,0.5636012891086236,0,0.6871298574603482,-1.2258476714090278,1,1,0,-0.6379161866490645,1,49,False,False,1
1997,15755678,Kovalyov,-1.2056973574711236,1,-1.0417596792253108,-1.2258476714090278,2,0,0,-0.9968613316133166,1,62,False,False,1
2006,15725835,West,1.3913433459880375,0,-0.695981771888179,0.7694156687022232,2,0,1,-0.8260896934452597,1,32,True,False,1
2008,15727384,Chukwuemeka,0.5636012891086236,0,1.7244635794717436,1.1228895471219116,1,0,1,-1.5653176784356346,1,43,True,False,1
2010,15732917,Li,0.8119239061724478,1,-0.004425957213915414,0.6627456431879879,1,1,0,0.06827565301305696,1,46,True,False,1
2025,15633043,Fedorova,-1.0918828246502041,0,0.3413519501232164,-1.2258476714090278,1,0,0,-1.0725448707740752,1,39,False,True,1
2028,15606613,Samson,0.04626250355898996,0,0.6871298574603482,-1.2258476714090278,1,1,0,-0.19357000722511203,1,59,False,False,1
2033,15658716,Banks,0.17042381209090204,0,-0.004425957213915414,0.25139258584523905,3,1,0,1.3566220248521499,1,37,True,False,1
2038,15678146,Wong,0.18077058780189473,0,0.6871298574603482,1.5622653631656973,1,0,0,0.11071350938631283,1,24,False,True,1
2039,15710743,Onwuamaeze,-0.30552787061476094,1,-1.7333154938995745,-1.2258476714090278,1,1,1,0.5867245375379879,1,47,False,False,1
2050,15723008,Lo Duca,0.7188029247735137,0,-1.3875375865624426,0.42305974985513256,2,1,1,-1.1208443854160715,1,45,False,False,1
2051,15797160,Glover,-1.6402619373328158,0,1.03290776479748,-1.2258476714090278,1,1,1,1.4393719322548262,1,49,False,False,1
2054,15610686,Melton,2.063883767202561,1,1.03290776479748,1.4960774104841341,1,0,0,1.4609720273382794,1,63,False,False,1
2056,15705991,Kenenna,-1.8782377786856475,1,1.378685672134612,0.5948225957047283,1,0,0,-1.5326656561343368,0,38,True,False,1
2057,15577078,Zakharov,-1.1539634789161601,1,0.3413519501232164,-1.2258476714090278,1,1,1,0.9179623964592087,1,38,False,True,1
2064,15571305,Stephenson,-0.6469714690775192,0,-1.3875375865624426,0.4259162614615097,1,1,0,1.387220927832821,1,35,True,False,1
2069,15629338,Collingridge de Tourcey,0.07730283069196799,0,-1.0417596792253108,-0.639785023987606,1,1,0,0.061813378657804646,1,31,False,True,1
2071,15750684,Jibunoh,0.7084561490625211,0,-0.35020386455104724,-1.2258476714090278,1,1,0,-1.245476396727472,1,42,False,False,1
2075,15805303,Olisanugo,0.10834315782494601,1,-1.3875375865624426,1.0361642969173306,1,1,0,1.5589680889439383,1,44,True,False,1
2076,15741385,Gallop,0.615335167663587,1,1.378685672134612,0.5087882741617132,1,1,1,1.5386455637468786,0,45,True,False,1
2077,15780254,Gartrell,0.035915727847997285,1,0.3413519501232164,-1.2258476714090278,1,0,0,1.4568963933383763,1,40,False,False,1
2079,15815626,Oluchi,-0.10893913210590014,1,-1.0417596792253108,-0.12907334790677094,2,1,1,0.2158496685971441,1,63,False,False,1
2081,15813412,Barlow,0.7291497004845064,0,-0.695981771888179,-0.5203200766828816,1,1,0,-0.595153155961455,1,55,False,False,1
2085,15668669,Benson,-2.3541894613913104,0,-0.004425957213915414,0.3394496887934092,1,1,0,0.3179111046922534,1,36,False,False,1
2088,15687658,Burgin,0.6774158219295431,0,0.6871298574603482,-0.16851349839454818,2,1,0,-1.4864507349043568,1,52,False,False,1
2093,15757408,Lo,0.04626250355898996,1,-0.695981771888179,2.7953233217054723,3,0,1,-0.3310211899023657,1,38,False,True,1
2107,15659931,Ibezimako,-0.13997945923887817,0,-1.3875375865624426,0.7515481669677387,1,1,0,-0.32444832150223163,1,55,True,False,1
2111,15795990,Lumholtz,0.7394964761954991,0,1.7244635794717436,0.9908899582740617,1,1,1,-1.6800836923815385,1,48,True,False,1
2116,15718893,Pirozzi,-2.5507781999001713,0,-0.35020386455104724,0.7848504155877376,1,1,0,-0.28473758211935385,1,54,True,False,1
2119,15774857,Synnot,-1.9713587600845814,0,0.6871298574603482,-1.2258476714090278,2,1,0,0.9748246028591717,1,27,False,False,1
2121,15651554,Anenechukwu,-0.336568197747739,0,-0.35020386455104724,0.6725507078266532,1,1,1,0.5822367842198936,1,54,True,False,1
2125,15603851,Galkin,0.553254513397631,1,0.6871298574603482,0.8221791547585418,4,0,0,1.4671875517726398,1,32,False,False,1
2133,15599722,Chia,-0.42968917914667304,0,0.3413519501232164,0.1533414586453242,2,1,1,0.229295191770645,1,43,False,True,1
2136,15704284,Ekechukwu,0.8843513361493965,1,1.378685672134612,0.30146191490760615,1,1,0,-1.2460227591315889,1,57,True,False,1
2140,15765518,Gregson,-0.07789880497292212,0,-1.0417596792253108,0.460677457798102,1,1,0,-1.132415026526813,1,51,False,False,1
2142,15758372,Wallace,0.24285124206785078,1,0.6871298574603482,-1.2258476714090278,2,1,1,-0.7709782116425754,1,18,False,False,1
2150,15648794,Giordano,1.919028907248664,1,-0.35020386455104724,0.3968499777046955,1,1,0,-1.0946135994282142,1,57,False,True,1
2152,15588614,Walton,1.0602465232362719,1,0.6871298574603482,-1.2258476714090278,1,1,0,1.0326430304113436,1,57,False,False,1
2154,15694200,Gardner,0.4394399805767116,1,1.03290776479748,1.6287698512466096,1,0,0,-0.7193935669755699,1,36,False,False,1
2155,15721426,Milne,-0.46072950627965104,1,1.7244635794717436,0.7984825935433904,3,0,0,-1.603762498562633,1,65,True,False,1
2169,15805260,Wood,0.5636012891086236,0,-1.0417596792253108,1.0700303792258912,1,1,0,-0.20278756875198586,1,56,True,False,1
2182,15738605,Fischer,-0.1710197863718562,0,-0.004425957213915414,0.7557818880356876,1,1,1,-0.8757984127094598,1,46,True,False,1
2187,15762169,Bergman,-0.9780682918292848,1,1.378685672134612,1.0983818539289858,2,1,0,-0.15932184854335887,1,37,True,False,1
2191,15609998,Okwudilichukwu,0.5118674105536603,0,-0.004425957213915414,0.9802583756331474,1,1,0,0.7457587740779422,1,59,True,False,1
2196,15735246,Norman,1.5258514302309423,0,1.378685672134612,-1.2258476714090278,2,0,0,0.3300661901187928,1,58,False,True,1
2197,15791700,Ugochukwutubelum,1.2671820374561256,1,-1.0417596792253108,0.6666248446086662,4,1,1,0.746288095261307,1,47,True,False,1
2209,15809826,Craigie,0.8015771304614552,0,-1.0417596792253108,0.5324146366401992,1,1,0,-1.3878747501230995,1,46,False,False,1
2211,15769917,Onyekachi,0.2325044663568581,0,-1.3875375865624426,0.8115631184131906,3,0,1,-0.4066789933419882,0,34,True,False,1
2235,15713655,Calabrese,0.7188029247735137,0,1.7244635794717436,-1.2258476714090278,2,1,1,-0.7626906138767513,1,38,False,False,1
2236,15633930,Yobachukwu,-0.026164926417958756,0,0.3413519501232164,1.299377024382851,2,1,0,0.7112273485736856,1,56,False,True,1
2238,15639077,Marchesi,-0.29518109490376826,0,-1.0417596792253108,1.315808497166366,3,1,0,0.7347254530909186,1,30,False,False,1
2242,15633112,Madukaego,0.3152786720447995,1,-0.695981771888179,0.6685561112224149,2,1,0,-1.576093120541275,1,42,True,False,1
2244,15780038,Paterson,1.09128685036925,1,0.3413519501232164,0.6847255407765951,1,1,0,1.2115551553987314,1,38,False,True,1
2263,15586264,Murray,-0.812519880453402,1,-1.0417596792253108,1.0248709549529174,1,1,0,-1.2805202760843493,1,43,False,False,1
2267,15629323,Kelechi,-0.3469149734587316,0,-0.35020386455104724,0.6408526125292276,2,1,0,1.3082527803170756,1,37,True,False,1
2269,15777553,Hanson,0.08764960640296066,0,1.378685672134612,0.7580718413450023,1,1,0,-0.01019360407066647,1,56,False,False,1
2273,15570835,Fallaci,-1.6506087130438085,0,-0.35020386455104724,0.5699052496101641,1,1,1,-1.0235254515003014,1,57,True,False,1
2275,15808044,Ts'ui,-0.7297456747654606,0,1.378685672134612,0.48591582688248675,3,1,0,0.13564203310668663,1,65,False,False,1
2277,15684951,He,-1.1229231517831821,0,-1.0417596792253108,-0.12169574917116283,2,1,0,-1.603008163709336,1,59,False,False,1
2286,15783615,Ramos,-0.21240688921582687,1,-0.695981771888179,0.8475939823111206,4,1,1,-0.9097038341860842,1,50,True,False,1
2290,15789097,Keeley,-0.06755202926192945,1,1.03290776479748,-1.2258476714090278,2,0,1,-0.9585634485428038,1,48,False,False,1
2294,15801265,Tang,0.3980528777327409,0,-1.7333154938995745,-0.2997336889401028,1,1,0,1.6991446497114933,1,45,False,True,1
2296,15664543,Shaw,0.5015206348426676,1,0.6871298574603482,-1.2258476714090278,1,0,1,0.9178938837961845,1,40,False,False,1
2297,15582714,Napolitani,1.0188594203923014,1,1.378685672134612,0.5374987561025506,1,0,1,0.6184406838179753,1,47,True,False,1
2310,15621210,Angelo,-0.5331569362565998,1,1.378685672134612,0.7526142902469634,1,1,1,-1.1950096909198133,1,46,True,False,1
2313,15724223,Bronner,-1.0918828246502041,0,-0.004425957213915414,-1.2258476714090278,1,0,0,-1.5659746348846333,1,55,False,False,1
2317,15624388,Henderson,-0.015818150706966082,0,-0.004425957213915414,1.264657979342476,1,1,1,-0.22151534868865172,1,50,True,False,1
2337,15654390,He,-0.10893913210590014,1,0.6871298574603482,1.2515548562492285,1,1,0,-1.293184511453363,1,33,False,False,1
2341,15595728,Thomas,-1.319511890292043,1,-1.7333154938995745,0.6858067295381176,1,0,0,0.38593391956485884,1,41,True,False,1
2345,15642345,Y?,0.6567222705075577,0,-0.35020386455104724,0.26562449821322764,1,1,0,-1.6088082649153592,1,49,True,False,1
2347,15706163,Enyinnaya,-1.3712457688470063,1,-0.35020386455104724,0.5952474743597529,1,0,0,-0.1280320805621926,1,46,True,False,1
2348,15746708,Ritchie,-0.6366246933665265,1,0.6871298574603482,0.6967880236936541,1,1,0,-0.6074570912345648,1,55,True,False,1
2350,15787907,Wang,0.7084561490625211,0,-0.004425957213915414,0.9735050327863819,3,1,0,0.8521851971457274,1,42,True,False,1
2351,15646764,Lorenzo,-0.3469149734587316,0,-0.695981771888179,0.681774950041399,2,1,0,-1.128389646739128,1,58,True,False,1
2352,15678284,Pai,0.004875400715019266,1,0.6871298574603482,-0.029848715798485314,3,1,0,0.5105593230559675,1,35,False,False,1
2353,15726791,Nuttall,-0.13997945923887817,0,-1.0417596792253108,1.3053048108538976,1,1,1,0.7832744998939296,1,45,False,True,1
2356,15710366,Hamilton,-0.84356020758638,0,-1.3875375865624426,-1.2258476714090278,1,1,1,-0.2862340795254109,1,42,False,True,1
2363,15791053,Lucciano,0.6049883919525944,1,-0.35020386455104724,0.7441678436236301,1,1,1,-1.7402678934881386,1,45,True,False,1
2368,15682600,Lo,-0.3158746463257536,1,1.378685672134612,1.3303606311687337,1,1,0,-0.33922288600439804,1,39,True,False,1
2370,15708212,Lin,-0.026164926417958756,0,0.6871298574603482,0.6692140240397957,1,1,0,1.260644304565583,1,54,False,True,1
2373,15578297,Ebelegbulam,0.8946981118603892,0,-1.3875375865624426,0.7861535798065251,1,1,0,0.6680814120891743,1,43,True,False,1
2382,15774151,Iadanza,-0.3779553005917097,0,0.6871298574603482,1.6576832363852065,1,0,0,-1.485436086709569,1,41,False,True,1
2389,15778395,McIntyre,1.153367504635206,1,-0.35020386455104724,0.19760897431203153,2,1,0,-0.5482400663506573,1,34,True,False,1
2394,15657342,Dawson,2.063883767202561,1,-0.35020386455104724,1.145718721207303,1,1,0,-0.684805279438803,1,28,True,False,1
2396,15672374,Pai,0.2221576906458654,1,1.03290776479748,1.4989025089572083,1,0,0,-0.759600588440354,1,52,False,False,1
2405,15809286,Burke,-0.20206011350483422,1,1.03290776479748,0.9905835199532744,2,0,0,0.9100128408683061,1,37,True,False,1
2408,15579130,Chidiegwu,0.5946416162416017,0,-1.7333154938995745,0.6812955792163597,1,1,0,1.4156303817268467,1,43,True,False,1
2415,15806027,Niu,-0.9780682918292848,0,1.378685672134612,-1.2258476714090278,1,1,0,1.3052003151223366,1,52,False,False,1
2419,15603914,Arcuri,-0.3779553005917097,1,0.3413519501232164,-1.2258476714090278,1,1,1,-1.386780634194804,1,40,False,False,1
2421,15783305,Franklin,-0.5952375905225558,0,0.6871298574603482,0.3568695533783334,1,1,0,0.7906803014308305,0,46,False,False,1
2428,15661821,Johnstone,1.5258514302309423,0,-0.004425957213915414,0.898892911162756,1,1,1,-1.189475641425534,1,49,True,False,1
2431,15689351,Johnson,0.9464319904153525,0,-0.35020386455104724,0.2615597028723238,1,0,1,-0.45813565496334463,1,41,True,False,1
2432,15782247,Yeh,-1.1436167032051676,1,-0.35020386455104724,-1.2258476714090278,3,1,1,1.4979410429701343,1,22,False,False,1
2433,15769064,Marshall,-1.1746570303381456,1,-0.695981771888179,0.9427701667295063,1,1,0,-1.1887360872228894,1,39,True,False,1
2435,15613189,Browne,1.277528813167118,0,-1.0417596792253108,-0.31901894872149356,1,1,0,0.229118171742831,1,52,False,False,1
2439,15792525,Lei,-0.23310044063781224,0,-1.3875375865624426,0.33457824906520267,1,1,1,0.866531122778973,1,61,True,False,1
2440,15586976,Alexeeva,-0.8746005347193581,0,0.3413519501232164,-1.2258476714090278,1,1,0,1.4017600452645942,1,42,False,False,1
2450,15567980,Frater,-1.1746570303381456,0,-0.004425957213915414,0.3885229330421293,1,0,1,0.708906438641238,1,46,True,False,1
2455,15636089,Hs?,0.2842383449118215,0,-1.3875375865624426,1.1101199481633703,1,0,0,0.16742477925961366,1,51,True,False,1
2460,15756920,Genovesi,-0.7711327776094312,1,1.378685672134612,-0.09344460416933029,1,0,0,-0.3675067913128821,1,63,False,False,1
2461,15726403,Glenny,0.09799638211395333,1,-1.3875375865624426,0.8560931581224974,1,1,0,-1.2879100797405438,1,41,True,False,1
2463,15704442,Fleming,0.2221576906458654,0,1.378685672134612,1.4892460156173768,4,1,1,0.8211300067849154,1,53,False,False,1
2470,15630617,Lo Duca,0.7912303547504624,1,0.3413519501232164,1.0246598779296552,1,1,1,0.22507435961433242,1,36,True,False,1
2474,15679249,Chou,-3.0991573125827827,0,-0.35020386455104724,1.388918397879563,1,1,0,1.2090824394895827,1,57,True,False,1
2478,15760294,Endrizzi,-1.4333264231129623,0,1.03290776479748,1.1004916625350758,1,1,0,-0.612456602845249,1,41,False,False,1
2496,15666548,Chung,-1.9092781058186254,0,-1.0417596792253108,0.5679084321213099,3,1,0,1.6961904323710904,1,56,True,False,1
2500,15634974,Seppelt,-0.3779553005917097,0,1.03290776479748,-0.021404993783652803,4,0,1,0.5508214676531853,1,37,False,False,1
2510,15689341,Gibbs,0.04626250355898996,0,1.7244635794717436,-1.2258476714090278,4,1,0,1.37682108814376,1,50,False,False,1
2519,15759436,Aksenov,1.1119804017912354,0,-1.0417596792253108,0.3097698873106673,3,1,1,-0.5589894249551463,1,50,False,False,1
2521,15751561,Meng,-1.5781812830668598,1,0.6871298574603482,0.41618187637277504,1,1,0,1.515578706448681,1,61,True,False,1
2525,15726490,Kirby,1.3603030188550596,1,-0.35020386455104724,-1.2258476714090278,1,1,1,-0.8230287076401444,1,52,False,True,1
2531,15598086,Brown,-0.27448754348178295,0,-0.695981771888179,-0.12575381312635905,1,1,0,1.1809230394265944,1,45,False,False,1
2536,15578809,Hao,0.004875400715019266,1,-1.3875375865624426,0.933968879916726,2,0,0,1.292764745113416,1,40,True,False,1
2537,15752026,Hammer,0.4187464291547262,1,-0.695981771888179,-1.2258476714090278,1,0,1,1.6491738782057257,1,58,False,False,1
2540,15569571,Davydova,-0.6883585719214899,0,0.3413519501232164,0.17429690343765883,2,1,0,0.3527642267107102,1,46,True,False,1
2541,15769703,West,-1.040148946095241,0,1.03290776479748,0.5572898314385462,1,0,0,-0.04289553280416729,1,45,True,False,1
2542,15679770,Smith,-0.40899562772468767,0,-0.695981771888179,0.8830568454721935,4,0,1,-0.5886526258045142,1,61,False,False,1
2543,15791102,Mai,-1.0504957218062334,1,1.378685672134612,0.29706103109458354,3,1,1,0.5498462924901397,1,41,True,False,1
2547,15755178,Ramos,0.09799638211395333,1,-1.3875375865624426,-1.2258476714090278,3,1,1,1.5955957584907259,1,50,False,False,1
2549,15617197,Chien,-1.3091651145810503,1,-0.35020386455104724,-1.2258476714090278,2,1,1,-1.1867932141671287,1,50,False,False,1
2550,15631240,Dubinina,-0.05720525355093678,0,1.03290776479748,-1.2258476714090278,2,1,1,-1.5301212975420257,1,36,False,False,1
2554,15732270,Hung,0.7912303547504624,1,1.03290776479748,-1.2258476714090278,1,1,1,1.710324212194972,1,71,False,True,1
2561,15711834,Long,-0.005471374995973408,0,0.3413519501232164,-1.2258476714090278,1,0,0,-0.5580671123544342,1,30,False,True,1
2565,15672144,Mao,0.17042381209090204,0,0.3413519501232164,1.0889803518906045,1,1,1,-0.4543236382150778,1,38,False,False,1
2569,15775905,Moore,-0.398648852013695,0,0.3413519501232164,0.8580750704001416,1,1,1,-0.9449188213105143,1,47,True,False,1
2576,15592736,Lucchese,-1.0298021703842482,1,-0.004425957213915414,0.424849016284667,1,1,0,1.3318221797374563,1,54,True,False,1
2580,15597896,Ozoemena,-2.9543024526288852,1,-1.7333154938995745,0.8217768743269644,1,1,0,-0.3226075218809766,1,30,True,False,1
2581,15731790,Boyle,0.48082708342068226,0,0.3413519501232164,0.8992084849355747,1,1,1,-1.6120027982463696,1,38,True,False,1
2595,15787318,Holmwood,-1.1746570303381456,0,0.3413519501232164,0.4275625660803002,1,1,0,-1.4577303656766067,1,47,True,False,1
2601,15744582,Randall,0.3049318963338068,0,1.7244635794717436,-1.2258476714090278,3,1,0,0.9543325349046285,1,24,False,False,1
2615,15640846,Chibueze,-1.0815360489392114,0,-0.695981771888179,0.48037124858351304,4,1,0,0.5006576782388976,1,58,True,False,1
2618,15602735,Kuo,0.4290932048657189,1,0.3413519501232164,1.215030197128314,4,0,1,0.13825333935195266,1,45,True,False,1
2620,15800062,Lanford,2.063883767202561,1,1.03290776479748,-1.2258476714090278,1,0,0,-1.290656324631766,1,49,False,True,1
2629,15775891,Myers,-0.1710197863718562,1,-1.0417596792253108,0.4930227277499935,1,1,1,0.06297965893928573,1,48,True,False,1
2630,15711789,Davey,1.215448158901162,0,-0.695981771888179,-1.2258476714090278,1,0,0,1.0633852187583395,1,42,False,True,1
2635,15680278,Ts'ai,0.10834315782494601,0,1.378685672134612,-0.018021671110106365,1,1,0,-1.260391638245848,1,42,False,True,1
2640,15581036,Beyer,0.6360287190855723,0,-0.695981771888179,0.5260562017549502,2,1,0,0.3489708161932648,1,40,True,False,1
2648,15687162,Clayton,-1.9610119843735887,1,1.378685672134612,0.6956398416172312,1,0,0,-0.7533362009138368,1,51,False,False,1
2655,15759874,Chamberlain,-1.2263909088931089,1,-0.695981771888179,1.1557093797661937,1,1,0,-0.43910008971309283,1,44,False,False,1
2659,15815490,Cocci,0.20146413922388007,1,-1.0417596792253108,1.41780758208383,3,0,0,1.337870769764448,1,40,True,False,1
2660,15679410,Caldwell,0.8119239061724478,0,-0.35020386455104724,1.026752858071476,1,1,0,-1.2015813420898935,1,62,False,False,1
2662,15688409,Donaldson,0.9464319904153525,0,-1.0417596792253108,1.8491857105514606,1,1,0,0.14550681324212944,1,28,False,False,1
2663,15742272,Ozerova,0.19111736351288738,0,1.03290776479748,0.3194555499885653,1,0,0,0.5480880906225308,1,44,False,False,1
2666,15635660,Rossi,-0.398648852013695,1,1.378685672134612,1.06458885523668,1,1,0,0.10086159711143812,1,30,True,False,1
2669,15582325,Jennings,-1.3091651145810503,1,-1.0417596792253108,0.18284319894898912,1,1,0,1.2834678897430425,1,52,False,False,1
2671,15760446,Pagnotto,-0.5435037119675924,0,1.378685672134612,-1.2258476714090278,1,0,1,-1.511258405069396,1,64,False,False,1
2674,15574910,Ferguson,-0.5124633848346144,1,-1.0417596792253108,0.62728790870174,1,1,0,1.4913671312299541,0,50,False,False,1
2677,15641994,Meng,0.17042381209090204,1,-1.3875375865624426,0.4252402380111534,1,1,0,-1.1759807334898533,1,43,True,False,1
2696,15639946,Sazonova,-0.5538504876785851,0,1.03290776479748,1.3790726243844755,3,1,0,-1.113570392504989,1,39,True,False,1
2704,15627352,Bulgakov,-1.9817055357955742,1,0.6871298574603482,0.5428466817762072,1,1,0,-1.6540610527328692,1,46,True,False,1
2720,15809178,Pan,-0.84356020758638,0,1.378685672134612,1.1157249486626248,1,1,0,-1.1740397732241772,1,42,True,False,1
2721,15806688,Manfrin,0.7808835790394698,0,1.03290776479748,0.7472641207780706,3,0,1,0.5220793621744755,1,56,False,True,1
2722,15576824,Kennedy,-0.8952940861413433,0,-0.695981771888179,0.5653484220282469,3,1,1,0.08054985309485431,1,44,True,False,1
2733,15592816,Udokamma,-0.2848343191927756,0,-1.3875375865624426,0.506303431209053,1,1,0,0.32630494925276726,1,48,True,False,1
2739,15662098,Palmer,-0.005471374995973408,1,-0.695981771888179,0.8385825801016076,3,0,0,0.2362693983084944,1,41,False,True,1
2744,15658889,Watson,0.3980528777327409,1,-0.35020386455104724,0.9609591722670765,1,1,0,-0.8365846509685193,1,22,False,False,1
2749,15753332,Loftus,-2.5818185270331493,1,1.03290776479748,0.827868778392407,1,1,0,1.3157093577362176,1,48,True,False,1
2751,15767474,Lorenzo,-1.7540764701537352,0,1.378685672134612,-1.2258476714090278,3,1,1,1.2107806493045437,1,57,False,False,1
2753,15626787,Wei,0.49117385913167494,0,1.03290776479748,1.7404217432688749,1,0,0,0.26513879127282275,1,31,False,True,1
2758,15566708,Chidalu,-2.1369071714604644,0,-0.35020386455104724,-1.2258476714090278,2,1,0,1.070523577463435,1,45,False,False,1
2776,15782468,Hart,2.063883767202561,1,-0.695981771888179,0.5339216656832761,2,1,1,-1.523841259914818,1,51,False,True,1
2778,15776233,Kruglova,1.1119804017912354,0,1.03290776479748,0.783907059962134,1,1,0,1.4275300227321106,1,61,True,False,1
2782,15641416,Shaffer,0.8429642333054258,0,1.378685672134612,0.29459894663645836,2,1,1,0.9987782991965158,1,61,True,False,1
2786,15771417,Thomas,-0.10893913210590014,1,0.6871298574603482,0.8963399529975773,1,0,0,-0.5304678120061693,1,43,False,False,1
2787,15585100,Rioux,-1.443673198823955,0,1.378685672134612,0.7679503101420985,1,1,0,1.7167117138469234,1,40,True,False,1
2788,15700487,Osonduagwuike,1.598278860207891,1,0.3413519501232164,0.6657047282908628,3,1,0,1.0877326020730609,1,46,False,False,1
2790,15747503,Hayward,0.5636012891086236,1,-1.7333154938995745,1.7319892402302215,1,1,0,-0.5430574485618903,1,44,False,True,1
2795,15597930,Wilson,-0.0468584778399441,1,1.03290776479748,-0.269519223106866,1,0,0,1.2590605143756726,1,52,False,False,1
2806,15618936,MacDonald,0.3877061020217482,0,-0.004425957213915414,-1.2258476714090278,1,1,0,-0.1472175389990608,1,51,False,False,1
2807,15787529,Gray,-0.6055843662335485,1,-1.7333154938995745,-1.2258476714090278,1,1,0,-0.59303030674775,1,38,False,True,1
2814,15600934,Randell,1.1119804017912354,0,0.6871298574603482,0.7790785728855858,1,1,0,1.2363508271532406,1,52,False,False,1
2843,15785782,Ugonna,-1.4229796474019698,1,-1.0417596792253108,-1.2258476714090278,1,1,1,0.25420789150032025,1,48,False,True,1
2846,15812513,Nnaife,-0.5331569362565998,1,1.7244635794717436,0.4342891436553234,1,1,0,0.5570992447102935,1,45,True,False,1
2848,15678572,Keating,-1.2574312360260869,1,0.6871298574603482,0.3743389417295357,2,1,0,-0.17100656149913568,1,38,False,True,1
2852,15776454,Hamilton,-0.4917698334126291,0,-0.004425957213915414,-1.2258476714090278,1,1,0,0.006753194407384859,1,48,False,False,1
2854,15648489,Ting,-1.6919958158877793,1,-0.35020386455104724,1.974597516586736,1,1,1,-1.3195187619957873,1,53,False,False,1
2857,15813067,Williams,-2.2610684799923764,0,-0.695981771888179,0.5406464802763283,1,1,0,-0.9919301587756489,1,45,True,False,1
2873,15671591,Castiglione,-2.1886410500154274,1,-0.695981771888179,0.31589993589512033,4,1,0,1.7177599228131926,1,52,False,True,1
2880,15669411,Muse,1.029206196103294,0,0.3413519501232164,0.4965466081679595,1,1,0,0.45459960579584113,1,52,True,False,1
2881,15789425,Marsden,0.44978675628770426,0,1.03290776479748,0.34830354452314477,2,1,0,1.4304925867928815,1,37,True,False,1
2899,15624510,Tien,0.47048030770968957,1,0.3413519501232164,1.0144385892747325,1,1,0,-1.2632211764507468,1,52,False,False,1
2901,15668575,Hao,-0.2537939920597976,0,1.03290776479748,1.155947542603375,3,0,1,0.07671644787564344,1,26,False,True,1
2913,15628972,Nebeolisa,0.5015206348426676,1,-1.3875375865624426,0.7600108009709882,3,1,1,0.475651425685093,1,32,True,False,1
2916,15617482,Milanesi,-1.671302264465794,0,-1.3875375865624426,0.8807797138499415,1,1,0,-1.0929009567426162,1,52,True,False,1
2917,15704583,Chikwado,0.004875400715019266,1,-1.0417596792253108,-1.2258476714090278,1,1,0,0.2509657123072065,1,56,False,False,1
2918,15621083,Douglas,0.49117385913167494,1,0.3413519501232164,0.9590556325516001,2,1,1,-0.4789099464003457,1,57,False,False,1
2919,15649487,Sal,-0.750439226187446,0,-0.35020386455104724,0.5876267443832275,2,1,0,1.3323861050323484,1,38,True,False,1
2929,15581198,Jenkins,0.18077058780189473,0,-1.7333154938995745,0.7311390863153433,1,1,0,0.22356047320750777,1,39,True,False,1
2931,15573452,Manning,0.12903670924693136,1,0.6871298574603482,0.6321889985812779,1,1,0,-1.3950753614509426,0,42,True,False,1
2933,15724858,Begum,0.3877061020217482,0,1.378685672134612,-1.2258476714090278,1,1,0,1.5845273117221519,1,54,False,False,1
2935,15690188,Maclean,-0.20206011350483422,1,0.6871298574603482,-1.2258476714090278,1,1,1,-0.7311591387849158,1,33,False,False,1
2940,15591915,Frolov,-1.2160441331821163,0,-1.0417596792253108,-1.2258476714090278,1,0,1,-0.45942261491015246,1,39,False,False,1
